 
-5.783020e-04 -1.891523e-03
 
157 7
8.608195e-05 -1.094952e-04
-1.094952e-04 -1.540836e-03
 
157 8
8.027367e-06 1.419112e-04
1.419112e-04 -1.142038e-03
 
157 9
-2.078912e-05 1.597783e-04
1.597783e-04 -1.191013e-03
 
157 10
1.431327e-05 -1.065756e-04
-1.065756e-04 -2.543322e-04
 
157 14
1.808239e-04 4.297841e-04
4.297841e-04 1.017660e-03
 
157 15
1.044583e-05 -1.078831e-04
-1.078831e-04 -6.069098e-04
 
157 16
-1.028780e-05 -9.834380e-05
-9.834380e-05 -3.574540e-04
 
157 17
5.482402e-06 8.999387e-05
8.999387e-05 8.071624e-04
 
157 18
1.359269e-05 7.271815e-05
7.271815e-05 3.890253e-04
 
157 19
-9.011864e-05 -3.242837e-04
-3.242837e-04 -8.885424e-04
 
157 20
3.965745e-04 6.347656e-04
6.347656e-04 9.484687e-04
 
157 21
-2.479623e-04 -1.370571e-04
-1.370571e-04 4.605967e-04
 
157 22
-1.144705e-04 -6.505041e-05
-6.505041e-05 1.332125e-04
 
 
158 0
2.616479e-03 1.617756e-02
1.617756e-02 1.016895e-01
 
158 2
2.518374e-03 1.613708e-02
1.613708e-02 1.016728e-01
 
158 3
1.680217e-03 7.651924e-03
7.651924e-03 2.929618e-02
 
158 4
1.097911e-03 3.038220e-03
3.038220e-03 8.262405e-03
 
158 5
4.067261e-05 -2.478091e-05
-2.478091e-05 -3.800788e-04
 
158 6
-5.439260e-05 -1.148306e-04
-1.148306e-04 -2.203292e-04
 
158 7
-9.524322e-06 -9.302264e-05
-9.302264e-05 -3.160624e-04
 
158 8
5.661838e-06 -3.108478e-05
-3.108478e-05 -4.290938e-04
 
158 9
-4.580036e-05 -2.455116e-04
-2.455116e-04 -1.517255e-03
 
158 10
1.170641e-04 6.076780e-04
6.076780e-04 2.078072e-03
 
158 14
-4.800528e-05 -5.808563e-04
-5.808563e-04 -5.343943e-03
 
158 15
2.174114e-05 3.320748e-05
3.320748e-05 8.693108e-04
 
158 16
1.228419e-04 5.686266e-04
5.686266e-04 2.038413e-03
 
158 17
3.655934e-05 4.182377e-04
4.182377e-04 1.891926e-03
 
158 18
7.971813e-06 1.137223e-04
1.137223e-04 8.399431e-04
 
158 19
-1.466585e-05 -4.060780e-05
-4.060780e-05 1.225563e-04
 
158 20
2.356840e-05 -7.660450e-05
-7.660450e-05 -4.626956e-04
 
158 21
6.949351e-06 -2.069009e-05
-2.069009e-05 -6.327635e-04
 
158 22
7.650662e-07 1.919047e-05
1.919047e-05 -7.796376e-04
 
 
159 0
8.449024e-05 4.405762e-04
4.405762e-04 8.130438e-03
 
159 2
-2.054220e-05 5.738393e-04
5.738393e-04 7.961357e-03
 
159 3
3.276772e-06 1.406237e-04
1.406237e-04 2.562484e-03
 
159 4
-1.658558e-07 -4.629433e-06
-4.629433e-06 6.772637e-04
 
159 5
3.639080e-06 3.147459e-04
3.147459e-04 3.592097e-04
 
159 6
2.641897e-04 1.874934e-04
1.874934e-04 1.238620e-04
 
159 7
-1.242734e-04 3.897527e-05
3.897527e-05 1.721677e-04
 
159 8
-1.925444e-04 -5.170625e-04
-5.170625e-04 -7.957921e-04
 
159 9
8.401509e-06 -6.513876e-04
-6.513876e-04 -3.483207e-03
 
159 10
7.820973e-04 2.042177e-03
2.042177e-03 3.028145e-03
 
159 14
-1.110876e-04 -8.521148e-04
-8.521148e-04 -6.296312e-03
 
159 15
-9.119728e-05 -7.906583e-04
-7.906583e-04 -6.510882e-03
 
159 16
-2.932770e-05 -3.502129e-04
-3.502129e-04 -4.120867e-03
 
159 17
5.764708e-05 3.045418e-04
3.045418e-04 -1.381494e-03
 
159 18
-1.021249e-04 1.550307e-04
1.550307e-04 -1.350918e-04
 
159 19
-1.442090e-05 1.014840e-04
1.014840e-04 -2.632634e-04
 
159 20
2.025897e-05 -9.472269e-06
-9.472269e-06 -1.392074e-04
 
159 21
3.326383e-06 2.314395e-05
2.314395e-05 -5.126447e-05
 
159 22
-2.864820e-06 8.631945e-06
8.631945e-06 2.393203e-04
 
 
160 0
4.709263e-04 1.087221e-04
1.087221e-04 1.703222e-03
 
160 2
2.544635e-04 -6.892712e-04
-6.892712e-04 -1.238593e-03
 
160 3
2.698705e-04 6.291139e-05
6.291139e-05 -1.650199e-03
 
160 4
1.117031e-04 4.416589e-04
4.416589e-04 -5.067248e-04
 
160 5
-1.412401e-04 6.465281e-06
6.465281e-06 1.230284e-04
 
160 6
9.364493e-05 -9.040238e-05
-9.040238e-05 8.721345e-05
 
160 7
4.512387e-05 8.636765e-05
8.636765e-05 -1.933762e-04
 
160 8
-1.060235e-04 -4.939132e-04
-4.939132e-04 -2.300808e-03
 
160 9
-1.817904e-04 -8.929285e-04
-8.929285e-04 -4.389123e-03
 
160 10
-2.626953e-04 -1.715365e-03
-1.715365e-03 -8.144526e-03
 
160 14
-3.370645e-05 -7.906673e-04
-7.906673e-04 -4.205546e-03
 
160 15
-9.194222e-05 -3.629095e-04
-3.629095e-04 -1.150631e-03
 
160 16
-1.089251e-04 -1.126600e-04
-1.126600e-04 1.094809e-04
 
160 17
-2.848338e-05 4.277524e-05
4.277524e-05 1.812425e-04
 
160 18
2.224877e-05 6.194618e-05
6.194618e-05 8.559240e-05
 
160 19
5.653311e-05 3.643715e-05
3.643715e-05 -1.083021e-05
 
160 20
1.435108e-04 -1.974652e-04
-1.974652e-04 -2.361265e-04
 
160 21
4.036203e-06 -1.783205e-05
-1.783205e-05 1.585508e-04
 
160 22
-9.720648e-05 1.905852e-04
1.905852e-04 -9.494895e-05
 
 
161 0
3.347198e-03 1.509249e-02
1.509249e-02 6.867819e-02
 
161 2
3.252351e-03 1.500705e-02
1.500705e-02 6.860122e-02
 
161 3
1.311244e-03 5.361379e-03
5.361379e-03 2.280393e-02
 
161 4
3.613484e-04 1.878227e-03
1.878227e-03 7.575418e-03
 
161 5
-1.633124e-04 7.321774e-04
7.321774e-04 5.776028e-03
 
161 6
-7.309412e-06 -7.355885e-05
-7.355885e-05 2.376741e-03
 
161 7
5.611184e-05 -1.949643e-04
-1.949643e-04 -1.057322e-03
 
161 8
1.854365e-05 -4.807812e-04
-4.807812e-04 -3.540016e-03
 
161 9
4.200011e-06 9.164415e-06
9.164415e-06 -6.126322e-04
 
161 10
-8.708989e-06 1.242317e-04
1.242317e-04 2.924777e-04
 
161 14
-5.383624e-06 -1.620187e-05
-1.620187e-05 5.844011e-05
 
161 15
6.270764e-05 2.701043e-05
2.701043e-05 1.162260e-04
 
161 16
-2.700916e-04 -7.140493e-04
-7.140493e-04 -1.218889e-03
 
161 17
-3.933776e-05 -7.895985e-05
-7.895985e-05 -3.283202e-04
 
161 18
5.873469e-05 7.465804e-05
7.465804e-05 -5.609639e-05
 
161 19
-4.335227e-05 -4.768649e-05
-4.768649e-05 -2.063659e-04
 
161 20
2.784289e-05 6.867235e-05
6.867235e-05 -2.811516e-05
 
161 21
-8.587473e-05 -5.168029e-06
-5.168029e-06 2.522636e-04
 
161 22
2.106049e-04 -3.077084e-04
-3.077084e-04 3.440411e-04
 
 
162 0
3.608438e-03 1.523387e-02
1.523387e-02 6.631372e-02
 
162 2
3.474303e-03 1.539330e-02
1.539330e-02 6.612424e-02
 
162 3
9.729808e-05 -9.018247e-04
-9.018247e-04 -9.111789e-03
 
162 4
-5.229270e-05 -4.442883e-04
-4.442883e-04 -6.132112e-04
 
162 5
-2.218806e-06 -1.512570e-05
-1.512570e-05 2.176879e-03
 
162 6
2.322237e-05 3.813614e-04
3.813614e-04 5.105791e-03
 
162 7
-4.597202e-05 -2.643240e-05
-2.643240e-05 4.544152e-03
 
162 8
-2.746970e-05 -3.671511e-04
-3.671511e-04 4.033444e-03
 
162 9
-1.155234e-04 1.604348e-05
1.604348e-05 8.133660e-03
 
162 10
1.975407e-04 1.791622e-03
1.791622e-03 1.600595e-02
 
162 14
1.743047e-04 1.294067e-03
1.294067e-03 8.616395e-03
 
162 15
2.271037e-04 1.311858e-03
1.311858e-03 8.723110e-03
 
162 16
2.172774e-04 1.497909e-03
1.497909e-03 8.396802e-03
 
162 17
-2.479972e-05 1.243343e-04
1.243343e-04 1.184093e-03
 
162 18
-3.753093e-05 -4.715407e-05
-4.715407e-05 6.693899e-05
 
162 19
-4.708788e-05 -8.394149e-05
-8.394149e-05 -1.413611e-04
 
162 20
-5.653445e-05 -1.563655e-04
-1.563655e-04 -4.248107e-04
 
162 21
-9.757444e-05 -1.340833e-04
-1.340833e-04 -3.589802e-05
 
162 22
-7.236671e-05 7.799704e-05
7.799704e-05 1.432725e-04
 
 
163 0
4.475112e-04 1.738546e-03
1.738546e-03 1.340356e-02
 
163 2
-8.366351e-05 1.369582e-03
1.369582e-03 1.314727e-02
 
163 3
-1.535836e-05 -2.065701e-04
-2.065701e-04 4.529976e-03
 
163 4
1.217688e-06 -5.088038e-05
-5.088038e-05 -9.745378e-04
 
163 5
-1.402542e-05 -1.178994e-04
-1.178994e-04 -8.468552e-04
 
163 6
-4.690865e-05 -2.073414e-04
-2.073414e-04 -5.571815e-04
 
163 7
-2.051595e-04 -5.862023e-04
-5.862023e-04 -1.567579e-03
 
163 8
-1.097213e-04 -5.898029e-04
-5.898029e-04 -2.893625e-03
 
163 9
-2.935426e-05 -1.358201e-04
-1.358201e-04 -5.013083e-04
 
163 10
4.614576e-05 2.436426e-04
2.436426e-04 1.078434e-03
 
163 14
1.915312e-05 1.334910e-04
1.334910e-04 6.126227e-04
 
163 15
-3.848904e-05 -4.105204e-05
-4.105204e-05 7.005226e-05
 
163 16
-2.917336e-05 -3.615556e-05
-3.615556e-05 -9.239629e-06
 
163 17
5.751227e-05 1.233694e-04
1.233694e-04 3.774729e-04
 
163 18
7.747288e-05 4.237142e-04
4.237142e-04 1.634849e-03
 
163 19
-1.304520e-04 -5.707531e-04
-5.707531e-04 -2.524885e-03
 
163 20
1.658051e-04 8.006809e-04
8.006809e-04 3.862395e-03
 
163 21
7.131335e-06 -3.923529e-05
-3.923529e-05 -5.018476e-04
 
163 22
-1.369643e-05 7.726694e-06
7.726694e-06 5.614954e-05
 
 
164 0
6.332106e-04 3.466715e-04
3.466715e-04 2.898645e-04
 
164 2
5.716196e-04 2.046599e-04
2.046599e-04 -3.757483e-05
 
164 3
-1.488831e-04 -2.990265e-04
-2.990265e-04 -1.022830e-04
 
164 4
3.725674e-05 1.338560e-04
1.338560e-04 4.585928e-04
 
164 5
8.540271e-05 3.810971e-04
3.810971e-04 1.630324e-03
 
164 6
1.014475e-04 6.114509e-04
6.114509e-04 3.365434e-03
 
164 7
1.274667e-04 7.143146e-04
7.143146e-04 4.112316e-03
 
164 8
1.430917e-04 8.502305e-04
8.502305e-04 5.007701e-03
 
164 9
1.175196e-04 8.427211e-04
8.427211e-04 5.663358e-03
 
164 10
9.403168e-05 8.352808e-04
8.352808e-04 6.224094e-03
 
164 14
1.816206e-04 1.122593e-03
1.122593e-03 5.278292e-03
 
164 15
3.822515e-04 1.550354e-03
1.550354e-03 5.638935e-03
 
164 16
6.543645e-04 2.000049e-03
2.000049e-03 5.998897e-03
 
164 17
-3.117705e-04 -3.384587e-04
-3.384587e-04 5.222434e-04
 
164 18
-7.984234e-05 -2.981757e-04
-2.981757e-04 -2.398417e-04
 
164 19
-3.494935e-05 -5.897983e-05
-5.897983e-05 -4.482045e-04
 
164 20
-1.529774e-05 6.240121e-06
6.240121e-06 2.814803e-04
 
164 21
1.351544e-06 5.637029e-05
5.637029e-05 7.641423e-05
 
164 22
4.038569e-05 2.925326e-05
2.925326e-05 1.952478e-05
 
 
165 0
5.998970e-04 2.201410e-03
2.201410e-03 1.353312e-02
 
165 2
-2.956135e-05 1.698264e-03
1.698264e-03 1.313094e-02
 
165 3
-1.620511e-05 8.450176e-04
8.450176e-04 5.419500e-03
 
165 4
-8.540392e-06 3.758915e-04
3.758915e-04 2.161781e-03
 
165 5
-7.971512e-05 -5.491501e-05
-5.491501e-05 1.161858e-03
 
165 6
-9.304873e-05 -3.612957e-04
-3.612957e-04 -8.556821e-04
 
165 7
-1.266402e-05 -1.034533e-04
-1.034533e-04 -1.317636e-03
 
165 8
1.900212e-05 -9.272856e-05
-9.272856e-05 -5.948297e-04
 
165 9
-5.240365e-05 -7.114497e-05
-7.114497e-05 -1.051280e-04
 
165 10
1.217239e-04 4.807261e-04
4.807261e-04 1.523148e-03
 
165 14
9.342900e-06 2.959388e-04
2.959388e-04 6.282960e-03
 
165 15
-2.042984e-05 -2.194095e-04
-2.194095e-04 1.022431e-03
 
165 16
3.675620e-05 -8.201421e-05
-8.201421e-05 1.633882e-04
 
165 17
1.745005e-05 2.091193e-05
2.091193e-05 -1.839607e-04
 
165 18
2.678921e-06 4.788139e-05
4.788139e-05 9.676206e-05
 
165 19
-3.919581e-05 5.963778e-06
5.963778e-06 -2.556922e-04
 
165 20
-2.018363e-04 7.082737e-05
7.082737e-05 4.298031e-04
 
165 21
-9.191202e-05 2.923142e-05
2.923142e-05 2.405083e-04
 
165 22
-4.104146e-05 9.845350e-06
9.845350e-06 1.344252e-04
 
 
166 0
7.113239e-05 7.289462e-04
7.289462e-04 7.758976e-03
 
166 2
4.946479e-05 6.099251e-04
6.099251e-04 7.105188e-03
 
166 3
4.218301e-05 4.784053e-04
4.784053e-04 4.735632e-03
 
166 4
3.125909e-05 2.828997e-04
2.828997e-04 1.241979e-03
 
166 5
2.862073e-05 1.385937e-04
1.385937e-04 -4.184032e-05
 
166 6
1.661408e-06 -6.893655e-05
-6.893655e-05 -1.297161e-03
 
166 7
-3.652531e-05 -1.935720e-04
-1.935720e-04 -1.035353e-03
 
166 8
7.200178e-05 2.967734e-04
2.967734e-04 1.218606e-03
 
166 9
1.379282e-04 4.335350e-04
4.335350e-04 1.216447e-03
 
166 10
6.797248e-05 -2.715515e-04
-2.715515e-04 -2.637864e-03
 
166 14
1.384647e-04 -3.456788e-05
-3.456788e-05 -1.684434e-03
 
166 15
-8.086553e-05 -4.009208e-04
-4.009208e-04 4.645072e-04
 
166 16
2.056532e-05 3.951915e-04
3.951915e-04 2.625917e-03
 
166 17
2.765122e-05 1.820470e-04
1.820470e-04 2.231311e-03
 
166 18
-1.296653e-05 2.968816e-05
2.968816e-05 1.895606e-03
 
166 19
3.197379e-05 -1.369904e-04
-1.369904e-04 -8.334725e-04
 
166 20
-3.367316e-05 -1.465841e-04
-1.465841e-04 -5.359946e-04
 
166 21
-9.274360e-05 -1.084929e-04
-1.084929e-04 -1.116428e-04
 
166 22
1.923223e-04 -6.151400e-05
-6.151400e-05 -2.139686e-05
 
 
167 0
6.988047e-05 4.045847e-04
4.045847e-04 1.532108e-02
 
167 2
-6.308179e-05 4.452257e-05
4.452257e-05 1.434603e-02
 
167 3
2.163628e-05 -6.791179e-04
-6.791179e-04 1.987647e-03
 
167 4
6.597943e-05 -1.782474e-05
-1.782474e-05 -1.363138e-03
 
167 5
-4.865460e-05 2.289275e-06
2.289275e-06 -3.024916e-03
 
167 6
-1.244456e-05 -7.391942e-04
-7.391942e-04 -5.459009e-03
 
167 7
2.078672e-04 1.827084e-04
1.827084e-04 -5.090287e-03
 
167 8
-2.067369e-04 1.011965e-03
1.011965e-03 -4.658921e-03
 
167 9
5.477451e-06 5.246243e-04
5.246243e-04 -6.672992e-03
 
167 10
1.620301e-04 2.148704e-04
2.148704e-04 -7.724480e-03
 
167 14
3.014374e-05 -2.991249e-04
-2.991249e-04 -3.486392e-03
 
167 15
-3.231567e-05 -6.584201e-04
-6.584201e-04 -2.496480e-03
 
167 16
-3.155249e-04 -7.476686e-04
-7.476686e-04 -1.672725e-03
 
167 17
-2.525252e-04 -1.013246e-03
-1.013246e-03 -3.160254e-03
 
167 18
-1.797416e-04 -1.158713e-03
-1.158713e-03 -5.917485e-03
 
167 19
-3.957409e-05 -6.833860e-04
-6.833860e-04 -3.560453e-03
 
167 20
3.056064e-04 3.126670e-04
3.126670e-04 -4.313947e-04
 
167 21
-1.721838e-04 -3.257314e-04
-3.257314e-04 5.333404e-06
 
167 22
-6.120973e-05 1.372729e-04
1.372729e-04 3.007769e-05
 
 
168 0
2.652486e-04 2.928434e-03
2.928434e-03 3.245323e-02
 
168 2
2.509549e-04 2.828960e-03
2.828960e-03 3.176097e-02
 
168 3
1.882469e-04 1.881263e-03
1.881263e-03 1.887434e-02
 
168 4
1.074097e-04 1.094338e-03
1.094338e-03 1.058378e-02
 
168 5
7.127782e-05 7.685037e-04
7.685037e-04 7.006407e-03
 
168 6
-1.972773e-05 1.576381e-04
1.576381e-04 2.592147e-03
 
168 7
2.322312e-04 8.638609e-04
8.638609e-04 1.655158e-03
 
168 8
3.884169e-04 9.612358e-04
9.612358e-04 1.049297e-03
 
168 9
1.548219e-04 6.232683e-04
6.232683e-04 4.655511e-04
 
168 10
4.748564e-05 1.908945e-04
1.908945e-04 -4.639317e-04
 
168 14
-3.839758e-05 -6.581008e-05
-6.581008e-05 3.894564e-04
 
168 15
-4.361751e-05 1.768932e-04
1.768932e-04 9.264300e-04
 
168 16
1.518534e-04 5.922491e-04
5.922491e-04 7.636341e-04
 
168 17
8.109170e-05 6.450627e-04
6.450627e-04 2.685902e-03
 
168 18
-6.162912e-05 1.854524e-04
1.854524e-04 2.011402e-03
 
168 19
-4.215180e-05 3.169856e-05
3.169856e-05 9.633472e-04
 
168 20
2.294113e-05 -5.936881e-05
-5.936881e-05 -1.119622e-04
 
168 21
3.173483e-05 7.812754e-05
7.812754e-05 -2.505035e-04
 
168 22
-1.315730e-04 1.874106e-04
1.874106e-04 -1.171417e-04
 
 
169 0
8.575791e-04 3.681401e-03
3.681401e-03 1.706727e-02
 
169 2
6.379559e-04 3.434339e-03
3.434339e-03 1.678934e-02
 
169 3
-3.983292e-05 4.694897e-04
4.694897e-04 4.797920e-03
 
169 4
2.450757e-06 -6.519462e-05
-6.519462e-05 9.538631e-04
 
169 5
-3.493894e-07 -1.250945e-05
-1.250945e-05 -5.383689e-04
 
169 6
-1.527455e-06 -2.338998e-05
-2.338998e-05 -3.433628e-04
 
169 7
-9.368544e-07 -3.401871e-05
-3.401871e-05 -3.942272e-04
 
169 8
4.609936e-05 -6.183183e-05
-6.183183e-05 -4.481029e-04
 
169 9
-1.446177e-04 -2.583875e-04
-2.583875e-04 -5.259393e-04
 
169 10
3.407984e-04 9.310115e-04
9.310115e-04 2.214737e-03
 
169 14
-4.111337e-05 -1.225733e-04
-1.225733e-04 1.821100e-03
 
169 15
8.323161e-05 -4.345960e-04
-4.345960e-04 -4.495449e-04
 
169 16
4.746371e-04 2.158854e-04
2.158854e-04 8.132409e-05
 
169 17
-1.831530e-04 -2.564658e-04
-2.564658e-04 -7.163110e-05
 
169 18
4.738683e-06 -9.605204e-05
-9.605204e-05 -6.928817e-04
 
169 19
1.289599e-04 2.278220e-04
2.278220e-04 1.811224e-04
 
169 20
-2.434826e-05 -1.519859e-04
-1.519859e-04 -4.202292e-05
 
169 21
5.313221e-05 1.413589e-05
1.413589e-05 -2.347093e-04
 
169 22
2.158126e-04 5.325279e-04
5.325279e-04 9.670633e-04
 
 
170 0
7.573667e-04 5.323966e-03
5.323966e-03 3.756610e-02
 
170 2
6.688070e-04 4.854701e-03
4.854701e-03 3.507952e-02
 
170 3
4.081533e-04 2.806320e-03
2.806320e-03 1.991165e-02
 
170 4
1.645235e-04 1.566637e-03
1.566637e-03 1.126587e-02
 
170 5
2.657649e-05 3.456912e-04
3.456912e-04 4.792726e-03
 
170 6
-8.407062e-05 -5.825718e-04
-5.825718e-04 -1.274269e-04
 
170 7
2.872426e-05 5.505970e-06
5.505970e-06 -1.464627e-03
 
170 8
1.352712e-05 3.167127e-04
3.167127e-04 -1.902876e-03
 
170 9
1.251576e-04 2.129474e-04
2.129474e-04 -1.388565e-03
 
170 10
3.098289e-04 2.526326e-04
2.526326e-04 -9.266556e-04
 
170 14
-6.653049e-04 -1.037766e-03
-1.037766e-03 -6.686396e-04
 
170 15
-5.100584e-04 -7.084279e-04
-7.084279e-04 -2.201502e-04
 
170 16
-3.811539e-04 -4.629555e-04
-4.629555e-04 -3.719317e-05
 
170 17
-5.043043e-05 1.277015e-04
1.277015e-04 4.128373e-04
 
170 18
1.097304e-05 5.576638e-05
5.576638e-05 -8.732489e-05
 
170 19
-6.004902e-05 -1.784815e-04
-1.784815e-04 1.117740e-04
 
170 20
2.099407e-04 6.160002e-04
6.160002e-04 6.331435e-04
 
170 21
2.950115e-04 5.708980e-04
5.708980e-04 5.498338e-04
 
170 22
4.088865e-04 2.749287e-04
2.749287e-04 1.800041e-04
 
 
171 0
2.046657e-04 -2.287343e-04
-2.287343e-04 4.075699e-04
 
171 2
1.679420e-04 -2.884796e-04
-2.884796e-04 3.103711e-04
 
171 3
6.786742e-05 6.477069e-06
6.477069e-06 -6.288789e-04
 
171 4
-1.763935e-04 5.459681e-05
5.459681e-05 5.957662e-04
 
171 5
1.805554e-05 4.146978e-04
4.146978e-04 9.021848e-04
 
171 6
2.133435e-05 1.453224e-04
1.453224e-04 -8.436119e-04
 
171 7
-3.279850e-06 3.850422e-05
3.850422e-05 -1.132613e-03
 
171 8
-7.117159e-09 1.616681e-05
1.616681e-05 -1.176179e-03
 
171 9
-1.080236e-05 1.635401e-05
1.635401e-05 -1.330444e-03
 
171 10
4.891666e-04 1.201211e-03
1.201211e-03 1.226818e-03
 
171 14
-2.762987e-05 5.269723e-04
5.269723e-04 1.515270e-03
 
171 15
-9.576860e-05 -1.457436e-04
-1.457436e-04 -4.298264e-04
 
171 16
5.720266e-05 7.872957e-05
7.872957e-05 1.096901e-05
 
171 17
5.932149e-05 1.155170e-04
1.155170e-04 2.686116e-04
 
171 18
6.333130e-06 -4.448565e-05
-4.448565e-05 -1.746684e-04
 
171 19
-9.234439e-05 -1.750200e-05
-1.750200e-05 4.224040e-04
 
171 20
-8.131867e-05 3.389452e-04
3.389452e-04 -9.179842e-04
 
171 21
5.219421e-06 1.438671e-05
1.438671e-05 -2.972010e-04
 
171 22
1.129945e-05 -6.014557e-05
-6.014557e-05 3.200763e-04
 
 
172 0
2.250391e-03 1.518157e-02
1.518157e-02 1.029613e-01
 
172 2
2.112780e-03 1.463402e-02
1.463402e-02 1.007826e-01
 
172 3
4.592610e-04 4.291960e-03
4.291960e-03 3.965654e-02
 
172 4
-1.258817e-04 1.084498e-03
1.084498e-03 1.560125e-02
 
172 5
-2.026967e-04 1.714823e-04
1.714823e-04 1.289052e-02
 
172 6
-1.105697e-04 -4.573617e-04
-4.573617e-04 1.064862e-02
 
172 7
-2.922949e-05 1.440374e-04
1.440374e-04 9.315586e-03
 
172 8
2.640694e-05 4.741030e-04
4.741030e-04 7.965328e-03
 
172 9
1.980472e-05 3.794919e-04
3.794919e-04 1.142751e-02
 
172 10
-8.725060e-05 4.552406e-04
4.552406e-04 1.548842e-02
 
172 14
2.014470e-04 1.287481e-03
1.287481e-03 8.213235e-03
 
172 15
1.687986e-04 9.901269e-04
9.901269e-04 5.755288e-03
 
172 16
1.307763e-04 6.929173e-04
6.929173e-04 3.647510e-03
 
172 17
-3.170678e-05 1.155353e-04
1.155353e-04 2.159303e-03
 
172 18
6.963979e-06 -9.379596e-05
-9.379596e-05 1.221533e-03
 
172 19
5.088639e-05 -2.625800e-04
-2.625800e-04 -9.189217e-04
 
172 20
2.412145e-04 1.994742e-04
1.994742e-04 -3.545714e-04
 
172 21
-4.186464e-05 -2.353968e-05
-2.353968e-05 -3.108675e-04
 
172 22
-4.468270e-05 -1.643524e-04
-1.643524e-04 -2.710454e-04
 
 
173 0
1.644462e-04 -1.191797e-03
-1.191797e-03 8.708742e-03
 
173 2
1.216693e-04 -8.088916e-04
-8.088916e-04 5.281260e-03
 
173 3
1.389808e-04 -5.374213e-04
-5.374213e-04 -3.315424e-05
 
173 4
5.796422e-05 -4.486223e-04
-4.486223e-04 -1.478421e-03
 
173 5
-5.401569e-05 -4.438538e-04
-4.438538e-04 -2.666741e-03
 
173 6
-7.019406e-05 -5.631709e-04
-5.631709e-04 -4.418007e-03
 
173 7
-6.894197e-05 -8.031902e-04
-8.031902e-04 -8.904272e-03
 
173 8
-4.841880e-05 -6.374115e-04
-6.374115e-04 -8.021701e-03
 
173 9
-1.518483e-04 -1.606710e-03
-1.606710e-03 -1.495423e-02
 
173 10
-4.741390e-04 -3.771733e-03
-3.771733e-03 -2.787689e-02
 
173 14
-1.121705e-04 -1.720398e-03
-1.720398e-03 -2.563614e-02
 
173 15
-1.134265e-04 -1.219766e-03
-1.219766e-03 -8.986721e-03
 
173 16
-1.129410e-04 -7.286158e-04
-7.286158e-04 -2.035315e-03
 
173 17
2.295118e-06 -2.464124e-04
-2.464124e-04 -2.427480e-03
 
173 18
-2.345265e-08 1.312457e-05
1.312457e-05 -2.050198e-03
 
173 19
2.834079e-07 3.466193e-05
3.466193e-05 -1.432888e-03
 
173 20
5.217249e-06 8.965348e-05
8.965348e-05 -6.137620e-04
 
173 21
-2.951743e-05 -1.736067e-04
-1.736067e-04 6.988191e-04
 
173 22
1.529496e-04 3.192704e-06
3.192704e-06 -3.717055e-04
 
 
174 0
1.884692e-04 1.142036e-03
1.142036e-03 2.620110e-02
 
174 2
-9.233198e-05 1.102349e-03
1.102349e-03 2.619549e-02
 
174 3
1.962111e-04 5.072216e-04
5.072216e-04 1.139979e-02
 
174 4
-2.697204e-04 -6.274526e-04
-6.274526e-04 3.368352e-03
 
174 5
5.132143e-05 1.560369e-04
1.560369e-04 3.319988e-03
 
174 6
-3.043596e-06 1.204027e-04
1.204027e-04 2.242473e-03
 
174 7
4.686929e-05 2.472026e-04
2.472026e-04 3.761370e-03
 
174 8
-1.812084e-04 -7.306840e-04
-7.306840e-04 2.077099e-03
 
174 9
-9.719365e-05 -6.125147e-04
-6.125147e-04 2.490847e-03
 
174 10
-3.945676e-05 -5.542645e-04
-5.542645e-04 2.787841e-03
 
174 14
-1.335721e-04 -1.361787e-05
-1.361787e-05 3.523515e-03
 
174 15
-6.404480e-05 -5.677412e-05
-5.677412e-05 2.489628e-03
 
174 16
-3.001654e-05 -6.259368e-05
-6.259368e-05 1.741848e-03
 
174 17
1.337611e-05 9.083247e-05
9.083247e-05 1.103704e-03
 
174 18
-5.064215e-06 -3.126312e-05
-3.126312e-05 -2.106784e-05
 
174 19
-4.632435e-05 -2.565605e-04
-2.565605e-04 -4.275234e-04
 
174 20
-2.558961e-04 -4.507301e-04
-4.507301e-04 -6.157360e-04
 
174 21
2.051353e-04 3.643447e-04
3.643447e-04 4.272457e-04
 
174 22
8.418708e-05 5.247646e-05
5.247646e-05 3.159525e-05
 
 
175 0
1.311583e-04 2.812130e-03
2.812130e-03 6.042573e-02
 
175 2
1.310962e-04 2.814840e-03
2.814840e-03 6.030733e-02
 
175 3
2.519695e-04 3.591395e-03
3.591395e-03 3.927364e-02
 
175 4
4.427542e-04 3.338515e-03
3.338515e-03 2.494193e-02
 
175 5
4.177422e-04 2.314499e-03
2.314499e-03 1.183925e-02
 
175 6
3.565226e-04 1.476601e-03
1.476601e-03 5.583101e-03
 
175 7
5.965769e-05 5.375347e-04
5.375347e-04 3.164842e-03
 
175 8
-5.567753e-05 -7.183653e-05
-7.183653e-05 6.639587e-04
 
175 9
4.380236e-05 4.156834e-04
4.156834e-04 2.832720e-03
 
175 10
6.618964e-05 4.059057e-04
4.059057e-04 1.862908e-03
 
175 14
9.145436e-05 -3.368180e-04
-3.368180e-04 -2.335101e-03
 
175 15
5.310633e-06 6.100259e-05
6.100259e-05 2.712542e-04
 
175 16
-2.341885e-06 -9.250940e-06
-9.250940e-06 -3.132478e-05
 
175 17
-3.174515e-06 8.350985e-06
8.350985e-06 3.399716e-05
 
175 18
-3.572970e-06 7.566156e-05
7.566156e-05 1.110111e-03
 
